Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
TRS,TriMas Corporation,26.35,$1.2B,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Inc.,39.92,$10.11B,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,5.36,$128.86M,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,"TripAdvisor, Inc.",43.59,$6.05B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TSC,"TriState Capital Holdings, Inc.",21.4,$613.45M,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TBK,"Triumph Bancorp, Inc.",29.55,$610.73M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk
TRVG,trivago N.V.,11.1,$2.66B,2016,Technology,EDP Services,http://www.nasdaq.com/symbol/trvg
TRNC,"tronc, Inc.",13.23,$435.18M,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/trnc
TROV,"TrovaGene, Inc.",0.7,$26.09M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TRUE,"TrueCar, Inc.",16.54,$1.63B,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/true
THST,"Truett-Hurst, Inc.",2.27,$10.05M,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TRUP,"Trupanion, Inc.",23.14,$694.1M,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/trup
TRST,TrustCo Bank Corp NY,8.15,$783.23M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,30.57,$2.07B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",4.1,$8.04M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",14.74,$1.5B,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TCX,Tucows Inc.,52.65,$555.62M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,2.45,$110.61M,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,8.04,$1.02B,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,0.84,$41.48M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear
FOX,"Twenty-First Century Fox, Inc.",26.03,$48.18B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox
FOXA,"Twenty-First Century Fox, Inc.",26.5,$32.35B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa
TWIN,"Twin Disc, Incorporated",17.89,$207.03M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,18.71,$157.77M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
TYME,"Tyme Technologies, Inc.",6.2,$553.79M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tyme
USCR,"U S Concrete, Inc.",70.9,$1.13B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",3.02,$108.89M,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,0.79,$4.85M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",1.88,$28.54M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
USAU,U.S. Gold Corp.,2.35,$27.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/usau
UREE,"U.S. Rare Earths, Inc.",0.11,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/uree
UBNT,"Ubiquiti Networks, Inc.",50.615,$4.07B,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",26.65,$193.68M,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Beauty, Inc.",227.08,$13.95B,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",27.79,$932.64M,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
UPL,Ultra Petroleum Corp.,8.97,$1.76B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/upl
RARE,Ultragenyx Pharmaceutical Inc.,52.99,$2.25B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,7.05,$109.65M,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
UMBF,UMB Financial Corporation,68.8,$3.44B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,18.64,$4.1B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,10.15,$53.87M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UBSH,Union Bankshares Corporation,32.1,$1.4B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",45,$200.81M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
QURE,uniQure N.V.,8.47,$217.08M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure
UBCP,"United Bancorp, Inc.",11.65,$63.26M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",21.94,$71.68M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",35.05,$3.68B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,19,$79.91M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",26.37,$1.87B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,9.14,$454.61M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UBNK,"United Financial Bancorp, Inc. ",17.09,$868.03M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",41.51,$1.04B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,16.01,$684.28M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UNFI,"United Natural Foods, Inc.",40,$2.02B,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
UBFO,United Security Bancshares,9.5,$160.31M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USLM,"United States Lime & Minerals, Inc.",80.15,$446.97M,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
UTHR,United Therapeutics Corporation,119.8,$5.2B,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr
UG,"United-Guardian, Inc.",16.8,$77.18M,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug
UNIT,Uniti Group Inc.,17.47,$3.07B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/unit
UNTY,"Unity Bancorp, Inc.",18.85,$199.19M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
OLED,Universal Display Corporation,136.7,$6.43B,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/oled
UEIC,Universal Electronics Inc.,60.65,$873.44M,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic
UFPI,"Universal Forest Products, Inc.",89.7,$1.83B,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
ULH,"Universal Logistics Holdings, Inc.",18.8,$534.73M,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ulh
USAP,"Universal Stainless & Alloy Products, Inc.",20.72,$149.77M,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
UVSP,Univest Corporation of Pennsylvania,30.25,$806.59M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp
UPLD,"Upland Software, Inc.",20.76,$427.64M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upld
UONE,"Urban One, Inc. ",1.7,$80.06M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uone
UONEK,"Urban One, Inc. ",1.75,$82.41M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/uonek
URBN,"Urban Outfitters, Inc.",22.68,$2.49B,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn
URGN,UroGen Pharma Ltd.,32.13,$418M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/urgn
ECOL,"US Ecology, Inc.",50.6,$1.1B,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
USAT,"USA Technologies, Inc.",5.5,$275.1M,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat
USATP,"USA Technologies, Inc.",24.1481,$10.75M,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp
USAK,"USA Truck, Inc.",12.17,$100.97M,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/usak
UTMD,"Utah Medical Products, Inc.",73.05,$271.67M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/utmd
UTSI,UTStarcom Holdings Corp,2.32,$84.59M,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/utsi
VLRX,"Valeritas Holdings, Inc.",3.31,$22.65M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/vlrx
VALX,Validea Market Legends ETF,27.685,$23.53M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/valx
VALU,"Value Line, Inc.",16.14,$156.68M,1983,Finance,Investment Managers,http://www.nasdaq.com/symbol/valu
VNDA,Vanda Pharmaceuticals Inc.,18.2,$816.42M,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vnda
BBH,VanEck Vectors Biotech ETF,134.1,$743.79M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbh
GNRX,VanEck Vectors Generic Drugs ETF,22.5656,$3.38M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/gnrx
PPH,VanEck Vectors Pharmaceutical ETF,57.24,$271.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pph
VWOB,Vanguard Emerging Markets Government Bond ETF,81.21,$1.04B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vwob
VNQI,Vanguard Global ex-U.S. Real Estate ETF,60.57,$4.99B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnqi
VGIT,Vanguard Intermediate -Term Government Bond ETF,64.96,$1.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgit
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,87.96,$17.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit
VIGI,Vanguard International Dividend Appreciation ETF,64.46,$578.21M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vigi
VYMI,Vanguard International High Dividend Yield ETF,65.95,$514.24M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vymi
VCLT,Vanguard Long-Term Corporate Bond ETF,93.68,$2.12B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vclt
VGLT,Vanguard Long-Term Government Bond ETF,77.69,$537.31M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vglt
VMBS,Vanguard Mortgage-Backed Securities ETF,52.9,$4.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs
VONE,Vanguard Russell 1000 ETF,115.18,$731.39M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vone
VONG,Vanguard Russell 1000 Growth ETF,128.28,$1.33B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vong
VONV,Vanguard Russell 1000 Value ETF,103.31,$1.18B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vonv
VTWO,Vanguard Russell 2000 ETF,115.15,$1.11B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwo
VTWG,Vanguard Russell 2000 Growth ETF,126.22,$198.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwg
VTWV,Vanguard Russell 2000 Value ETF,103.83,$176.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtwv
VTHR,Vanguard Russell 3000 ETF,115.21,$348.51M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vthr
VCSH,Vanguard Short-Term Corporate Bond ETF,80.08,$20.94B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh
VGSH,Vanguard Short-Term Government ETF,60.76,$1.86B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgsh
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,49.58,$3.87B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vtip
BNDX,Vanguard Total International Bond ETF,54.55,$8.09B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx
VXUS,Vanguard Total International Stock ETF,55.09,$9.34B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus
VEAC,Vantage Energy Acquisition Corp.,9.81,$676.89M,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veac
VEACU,Vantage Energy Acquisition Corp.,10.2,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veacu
VEACW,Vantage Energy Acquisition Corp.,1.25,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/veacw
VREX,Varex Imaging Corporation,32.1,$1.21B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vrex
VRNS,"Varonis Systems, Inc.",40.45,$1.11B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vrns
VDSI,"VASCO Data Security International, Inc.",11.7,$469.95M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/vdsi
VBLT,Vascular Biogenics Ltd.,5.8,$156.03M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vblt
VBIV,"VBI Vaccines, Inc.",4.01,$161.32M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vbiv
VECO,Veeco Instruments Inc.,21,$1.02B,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/veco
DGLD,VelocityShares 3x Inverse Gold ETN,43.34,$16.43M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dgld
DSLV,VelocityShares 3x Inverse Silver ETN,23.35,$41.77M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dslv
UGLD,VelocityShares 3x Long Gold ETN,11.53,$105.39M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ugld
USLV,VelocityShares 3x Long Silver ETN,12.7,$237.08M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/uslv
TVIZ,VelocityShares Daily 2x VIX Medium-Term ETN,12.92,$1.39M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tviz
TVIX,VelocityShares Daily 2x VIX Short-Term ETN,12.4,$321.27M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix
ZIV,VelocityShares Daily Inverse VIX Medium-Term ETN,74.79,$173.74M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv
XIV,VelocityShares Daily Inverse VIX Short-Term ETN,93.39,$1.53B,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/xiv
VIIZ,VelocityShares VIX Medium-Term ETN,7.27,$1.02M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viiz
VIIX,VelocityShares VIX Short-Term ETN,17.31,$13.57M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/viix
VEON,VEON Ltd.,4.2,$7.35B,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/veon
VRA,"Vera Bradley, Inc.",8.52,$306.42M,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/vra
VCYT,"Veracyte, Inc.",7.81,$264.71M,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/vcyt
VSTM,"Verastem, Inc.",5.34,$197.54M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vstm
VCEL,Vericel Corporation,4.85,$159.2M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vcel
VRNT,Verint Systems Inc.,40.9,$2.61B,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/vrnt
VRSN,"VeriSign, Inc.",105.08,$10.5B,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsn
VRSK,"Verisk Analytics, Inc.",81.77,$13.46B,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk
VBTX,"Veritex Holdings, Inc.",25.91,$586.53M,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/vbtx
VERI,"Veritone, Inc.",34.23,$511.99M,2017,Technology,EDP Services,http://www.nasdaq.com/symbol/veri
VRML,"Vermillion, Inc.",1.33,$74.7M,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vrml
VRNA,Verona Pharma plc,15.184,$199.07M,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrna
VSAR,"Versartis, Inc.",19.5,$694.77M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vsar
VTNR,"Vertex Energy, Inc",0.705,$23.02M,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vtnr
VRTX,Vertex Pharmaceuticals Incorporated,153.2,$38.62B,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vrtx
VERU,Veru Inc.,1.65,$87.79M,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/veru
VIA,Viacom Inc.,37.45,$15.06B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via
VIAB,Viacom Inc.,27.32,$9.49B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab
VMET,Viamet Pharmaceuticals Corp.,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmet
VSAT,"ViaSat, Inc.",62.7,$3.64B,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/vsat
VIAV,Viavi Solutions Inc.,9.92,$2.26B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/viav
VICL,Vical Incorporated,2.45,$27.94M,1993,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/vicl
VICR,Vicor Corporation,19.6,$769.36M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/vicr
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,34.1134,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ciz
VSDA,VictoryShares Dividend Accelerator ETF,25.79,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vsda
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,29.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cez
CID,VictoryShares International High Div Volatility Wtd ETF,35.7992,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cid
CIL,VictoryShares International Volatility Wtd ETF,39.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cil
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,45.0599,$31.54M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
CFA,VictoryShares US 500 Volatility Wtd ETF,45.105,$9.02M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfa
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,41.63,$22.9M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csf
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,44.3,$28.8M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,43.1299,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdl
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,25.07,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vsmv
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,40.78,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csb
CSA,VictoryShares US Small Cap Volatility Wtd ETF,42.2189,$2.16B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csa
VBND,Vident Core U.S. Bond Strategy Fund,50.06,$430.52M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vbnd
VUSE,Vident Core US Equity ETF,30.4484,$462.82M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vuse
VIDI,Vident International Equity Fund,27.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vidi
VDTH,Videocon d2h Limited,9.11,$958.75M,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/vdth
VRAY,"ViewRay, Inc.",5.9,$348.14M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/vray
VKTX,"Viking Therapeutics, Inc.",1.18,$32.68M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktx
VKTXW,"Viking Therapeutics, Inc.",0.34,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vktxw
VBFC,Village Bank and Trust Financial Corp.,29.1,$41.68M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vbfc
VLGEA,"Village Super Market, Inc.",23.38,$337.08M,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/vlgea
VNOM,Viper Energy Partners LP,17.37,$1.98B,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnom
VIRC,Virco Manufacturing Corporation,5.95,$90.32M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/virc
VIRT,"Virtu Financial, Inc.",16.95,$3.14B,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/virt
VRTS,"Virtus Investment Partners, Inc.",113.35,$818.15M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrts
VRTSP,"Virtus Investment Partners, Inc.",101.9878,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/vrtsp
BBC,Virtus LifeSci Biotech Clinical Trials ETF,28.5,$28.5M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbc
BBP,Virtus LifeSci Biotech Products ETF,41.409,$41.41M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbp
VRTU,Virtusa Corporation,35.59,$1.04B,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/vrtu
